year,local_day,local_hour_end,tot_wind_mwh,_FREQ_
2019,3-May-19,13,185.603,52
2019,3-May-19,14,161.082,54
2019,3-May-19,15,161.788,57
2019,3-May-19,16,142.32,56
2019,3-May-19,17,123.771,56
2019,3-May-19,18,146.694,52
2019,3-May-19,19,135.291,40
2019,3-May-19,20,92.286,28
2019,3-May-19,21,86.148,32
2019,3-May-19,22,90.322,25
2019,3-May-19,23,93.83,25
2019,3-May-19,24,92.451,22
2019,4-May-19,1,71.005,31
2019,4-May-19,2,61.801,32
2019,4-May-19,3,61.116,32
2019,4-May-19,4,74.876,38
2019,4-May-19,5,59.848,37
2019,4-May-19,6,45.042,32
2019,4-May-19,7,51.532,27
2019,4-May-19,8,54.034,23
2019,4-May-19,9,33.264,29
2019,4-May-19,10,24.403,24
2019,4-May-19,11,36.029,35
2019,4-May-19,12,34.591,42
2019,4-May-19,13,25.12,30
2019,4-May-19,14,23.95,28
2019,4-May-19,15,26.627,36
2019,4-May-19,16,25.647,30
2019,4-May-19,17,20.015,28
2019,4-May-19,18,17.715,24
2019,4-May-19,19,13.376,19
2019,4-May-19,20,14.608,16
2019,4-May-19,21,24.955,25
2019,4-May-19,22,59.424,33
2019,4-May-19,23,90.123,28
2019,4-May-19,24,103.905,34
2019,5-May-19,1,110.058,22
2019,5-May-19,2,106.137,23
2019,5-May-19,3,126.26,29
2019,5-May-19,4,144.868,40
2019,5-May-19,5,179.864,41
2019,5-May-19,6,173.482,48
2019,5-May-19,7,171.304,48
2019,5-May-19,8,124.528,49
2019,5-May-19,9,92.453,50
2019,5-May-19,10,87.102,45
2019,5-May-19,11,83.037,50
2019,5-May-19,12,69.314,50
2019,5-May-19,13,74.149,54
2019,5-May-19,14,82.555,57
2019,5-May-19,15,89.436,52
2019,5-May-19,16,87.704,51
2019,5-May-19,17,103.602,47
2019,5-May-19,18,118.125,49
2019,5-May-19,19,124.045,48
2019,5-May-19,20,153.952,48
2019,5-May-19,21,208.567,50
2019,5-May-19,22,211.682,51
2019,5-May-19,23,217.368,50
2019,5-May-19,24,215.36,53
2019,6-May-19,1,173.358,53
2019,6-May-19,2,149.805,50
2019,6-May-19,3,122.387,50
2019,6-May-19,4,93.636,48
2019,6-May-19,5,108.376,45
2019,6-May-19,6,122.099,51
2019,6-May-19,7,123.257,53
2019,6-May-19,8,107.954,56
2019,6-May-19,9,94.633,53
2019,6-May-19,10,101.91,49
2019,6-May-19,11,119.428,54
2019,6-May-19,12,137.465,53
2019,6-May-19,13,129.376,54
2019,6-May-19,14,115.677,53
2019,6-May-19,15,91.037,54
2019,6-May-19,16,69.553,52
2019,6-May-19,17,81.704,55
2019,6-May-19,18,95.997,56
2019,6-May-19,19,128.106,55
2019,6-May-19,20,233.358,50
2019,6-May-19,21,421.787,51
2019,6-May-19,22,504.795,51
2019,6-May-19,23,488.241,47
2019,6-May-19,24,528.246,45
2019,7-May-19,1,576.334,48
2019,7-May-19,2,546.333,51
2019,7-May-19,3,537.721,54
2019,7-May-19,4,533.245,54
2019,7-May-19,5,518.344,53
2019,7-May-19,6,527.696,56
2019,7-May-19,7,503.628,59
2019,7-May-19,8,411.437,60
2019,7-May-19,9,353.065,60
2019,7-May-19,10,283.672,60
2019,7-May-19,11,208.334,58
2019,7-May-19,12,197.42,57
2019,7-May-19,13,245.975,60
2019,7-May-19,14,243.237,61
2019,7-May-19,15,270.797,64
2019,7-May-19,16,349.618,64
2019,7-May-19,17,378.642,65
2019,7-May-19,18,410.011,63
2019,7-May-19,19,385.295,58
2019,7-May-19,20,299.225,54
2019,7-May-19,21,260.391,49
2019,7-May-19,22,293.413,50
2019,7-May-19,23,396.639,50
2019,7-May-19,24,420.719,50
2019,8-May-19,1,386.543,48
2019,8-May-19,2,402.18,49
2019,8-May-19,3,427.03,53
2019,8-May-19,4,384.393,54
2019,8-May-19,5,424.24,58
2019,8-May-19,6,494.575,53
2019,8-May-19,7,465.241,53
2019,8-May-19,8,432.182,50
2019,8-May-19,9,429.582,51
2019,8-May-19,10,458.744,52
2019,8-May-19,11,555.48,54
2019,8-May-19,12,610.068,56
2019,8-May-19,13,675.331,58
2019,8-May-19,14,704.223,58
2019,8-May-19,15,748.13,58
2019,8-May-19,16,802.003,56
2019,8-May-19,17,778.519,55
2019,8-May-19,18,697.052,54
2019,8-May-19,19,668.379,49
2019,8-May-19,20,599.183,47
2019,8-May-19,21,518.237,44
2019,8-May-19,22,518.337,48
2019,8-May-19,23,449.069,49
2019,8-May-19,24,470.122,52
2019,9-May-19,1,455.96,54
2019,9-May-19,2,460.455,53
2019,9-May-19,3,448.079,56
2019,9-May-19,4,466.758,53
2019,9-May-19,5,457.016,53
2019,9-May-19,6,418.968,51
2019,9-May-19,7,358.408,48
2019,9-May-19,8,264.357,49
2019,9-May-19,9,233.158,44
2019,9-May-19,10,173.842,44
2019,9-May-19,11,110.387,43
2019,9-May-19,12,66.298,43
2019,9-May-19,13,39.999,43
2019,9-May-19,14,34.548,48
2019,9-May-19,15,44.649,55
2019,9-May-19,16,64.401,53
2019,9-May-19,17,84.936,55
2019,9-May-19,18,150.902,56
2019,9-May-19,19,233.087,53
2019,9-May-19,20,286.343,53
2019,9-May-19,21,352.213,55
2019,9-May-19,22,480.148,55
2019,9-May-19,23,536.693,55
2019,9-May-19,24,531.977,57
2019,10-May-19,1,556.981,57
2019,10-May-19,2,577.107,58
2019,10-May-19,3,575.319,55
2019,10-May-19,4,608.315,57
2019,10-May-19,5,615.296,57
2019,10-May-19,6,611.737,59
2019,10-May-19,7,612.849,58
2019,10-May-19,8,554.249,59
2019,10-May-19,9,562.272,61
2019,10-May-19,10,560.944,61
2019,10-May-19,11,595.277,59
2019,10-May-19,12,647.328,58
2019,10-May-19,13,697.373,59
2019,10-May-19,14,726.749,61
2019,10-May-19,15,688.769,64
2019,10-May-19,16,642.891,65
2019,10-May-19,17,593.53,65
2019,10-May-19,18,520.403,62
2019,10-May-19,19,476.227,58
2019,10-May-19,20,471.044,56
2019,10-May-19,21,509.696,58
2019,10-May-19,22,553.438,60
2019,10-May-19,23,514.593,60
2019,10-May-19,24,560.43,61
2019,11-May-19,1,606.016,59
2019,11-May-19,2,595.44,57
2019,11-May-19,3,618.241,59
2019,11-May-19,4,677.821,58
2019,11-May-19,5,729.156,58
2019,11-May-19,6,736.026,58
2019,11-May-19,7,809.109,60
2019,11-May-19,8,856.799,64
2019,11-May-19,9,821.489,65
2019,11-May-19,10,840.137,67
2019,11-May-19,11,861.178,64
2019,11-May-19,12,860.982,61
2019,11-May-19,13,846.113,62
2019,11-May-19,14,723.291,64
2019,11-May-19,15,648.013,63
2019,11-May-19,16,814.382,62
2019,11-May-19,17,850.978,63
2019,11-May-19,18,861.741,60
2019,11-May-19,19,845.572,54
2019,11-May-19,20,780.083,49
2019,11-May-19,21,701.712,47
2019,11-May-19,22,624.486,52
2019,11-May-19,23,538.924,54
2019,11-May-19,24,528.368,54
2019,12-May-19,1,585.925,51
2019,12-May-19,2,642.497,56
2019,12-May-19,3,617.186,55
2019,12-May-19,4,539.688,54
2019,12-May-19,5,519.743,53
2019,12-May-19,6,509.615,52
2019,12-May-19,7,390.597,48
2019,12-May-19,8,302.368,54
2019,12-May-19,9,305.218,55
2019,12-May-19,10,280.434,51
2019,12-May-19,11,225.509,49
2019,12-May-19,12,216.332,51
2019,12-May-19,13,213.499,46
2019,12-May-19,14,173.092,49
2019,12-May-19,15,172.306,49
2019,12-May-19,16,162.35,49
2019,12-May-19,17,158.967,49
2019,12-May-19,18,153.271,47
2019,12-May-19,19,166.831,44
2019,12-May-19,20,173.407,44
2019,12-May-19,21,269.687,46
2019,12-May-19,22,343.63,44
2019,12-May-19,23,351.488,43
2019,12-May-19,24,366.284,44
2019,13-May-19,1,361.551,45
2019,13-May-19,2,395.261,51
2019,13-May-19,3,350.734,54
2019,13-May-19,4,344.431,53
2019,13-May-19,5,338.792,57
2019,13-May-19,6,360.906,56
2019,13-May-19,7,380.356,55
2019,13-May-19,8,326.731,57
2019,13-May-19,9,275.443,57
2019,13-May-19,10,261.794,58
2019,13-May-19,11,293.743,63
2019,13-May-19,12,331.673,65
2019,13-May-19,13,358.54,65
2019,13-May-19,14,376.934,67
2019,13-May-19,15,420.96,66
2019,13-May-19,16,426.038,63
2019,13-May-19,17,459.842,65
2019,13-May-19,18,472.798,62
2019,13-May-19,19,430.183,63
2019,13-May-19,20,384.278,58
2019,13-May-19,21,381.125,58
2019,13-May-19,22,429.443,58
2019,13-May-19,23,454.696,61
2019,13-May-19,24,384.602,59
2019,14-May-19,1,298.794,57
2019,14-May-19,2,268.052,58
2019,14-May-19,3,330.421,57
2019,14-May-19,4,394.915,55
2019,14-May-19,5,375.409,56
2019,14-May-19,6,370.857,53
2019,14-May-19,7,426.058,54
2019,14-May-19,8,444.784,55
2019,14-May-19,9,526.362,58
2019,14-May-19,10,474.214,54
2019,14-May-19,11,387.06,51
2019,14-May-19,12,335.253,50
2019,14-May-19,13,316.859,50
2019,14-May-19,14,269.023,46
2019,14-May-19,15,275.293,46
2019,14-May-19,16,286.949,47
2019,14-May-19,17,283.234,49
2019,14-May-19,18,298.486,46
2019,14-May-19,19,265.998,43
2019,14-May-19,20,270.57,38
2019,14-May-19,21,273.967,36
2019,14-May-19,22,278.127,32
2019,14-May-19,23,288.872,32
2019,14-May-19,24,264.268,33
2019,15-May-19,1,285.113,38
2019,15-May-19,2,275.493,42
2019,15-May-19,3,305.307,47
2019,15-May-19,4,290.524,48
2019,15-May-19,5,266.18,44
2019,15-May-19,6,243.373,49
2019,15-May-19,7,262.73,50
2019,15-May-19,8,265.063,56
2019,15-May-19,9,316.387,58
2019,15-May-19,10,364.098,57
2019,15-May-19,11,420.324,58
2019,15-May-19,12,453.891,54
2019,15-May-19,13,489.373,58
2019,15-May-19,14,467.897,57
2019,15-May-19,15,468.029,59
2019,15-May-19,16,443.454,61
2019,15-May-19,17,423.211,63
2019,15-May-19,18,383.69,60
2019,15-May-19,19,299.137,52
2019,15-May-19,20,252.963,36
2019,15-May-19,21,209.489,36
2019,15-May-19,22,215.955,44
2019,15-May-19,23,223.863,44
2019,15-May-19,24,209.458,49
2019,16-May-19,1,192.549,44
2019,16-May-19,2,172.091,42
2019,16-May-19,3,156.416,41
2019,16-May-19,4,143.943,45
2019,16-May-19,5,144.616,42
2019,16-May-19,6,144.848,43
2019,16-May-19,7,166.09,40
2019,16-May-19,8,157.789,40
2019,16-May-19,9,119.348,43
2019,16-May-19,10,145.981,46
2019,16-May-19,11,157.419,49
2019,16-May-19,12,189.102,53
2019,16-May-19,13,217.71,56
2019,16-May-19,14,214.354,57
2019,16-May-19,15,207.719,59
2019,16-May-19,16,213.67,60
2019,16-May-19,17,196.535,60
2019,16-May-19,18,156.713,60
2019,16-May-19,19,101.209,52
2019,16-May-19,20,71.589,49
2019,16-May-19,21,58.561,37
2019,16-May-19,22,65.169,41
2019,16-May-19,23,64.868,41
2019,16-May-19,24,57.309,45
2019,17-May-19,1,46.557,49
2019,17-May-19,2,61.691,47
2019,17-May-19,3,74.538,42
2019,17-May-19,4,80.232,48
2019,17-May-19,5,93.725,49
2019,17-May-19,6,139.053,50
2019,17-May-19,7,174.625,50
2019,17-May-19,8,181.272,50
2019,17-May-19,9,160.979,47
2019,17-May-19,10,164.312,47
2019,17-May-19,11,166.632,47
2019,17-May-19,12,178.799,49
2019,17-May-19,13,173.284,55
2019,17-May-19,14,181.891,56
2019,17-May-19,15,182.688,54
2019,17-May-19,16,160.236,55
2019,17-May-19,17,158.624,53
2019,17-May-19,18,182.868,56
2019,17-May-19,19,245.525,53
2019,17-May-19,20,268.068,55
2019,17-May-19,21,323.408,53
2019,17-May-19,22,369.278,56
2019,17-May-19,23,383.044,54
2019,17-May-19,24,411.202,55
2019,18-May-19,1,483.712,56
2019,18-May-19,2,530.045,55
2019,18-May-19,3,593.095,53
2019,18-May-19,4,612.137,55
2019,18-May-19,5,637.299,56
2019,18-May-19,6,688.983,57
2019,18-May-19,7,683.255,59
2019,18-May-19,8,616.684,61
2019,18-May-19,9,515.466,64
2019,18-May-19,10,462.592,63
2019,18-May-19,11,381.473,63
2019,18-May-19,12,285.457,61
2019,18-May-19,13,229.075,60
2019,18-May-19,14,237.144,57
2019,18-May-19,15,196.502,55
2019,18-May-19,16,206.033,51
2019,18-May-19,17,200.382,56
2019,18-May-19,18,175.81,55
2019,18-May-19,19,108.307,51
2019,18-May-19,20,70.715,46
2019,18-May-19,21,65.927,43
2019,18-May-19,22,78.58,46
2019,18-May-19,23,57.867,43
2019,18-May-19,24,45.872,41
2019,19-May-19,1,50.837,40
2019,19-May-19,2,73.42,44
2019,19-May-19,3,94.499,44
2019,19-May-19,4,101.172,44
2019,19-May-19,5,105.359,47
2019,19-May-19,6,133.807,51
2019,19-May-19,7,208.672,52
2019,19-May-19,8,225.663,54
2019,19-May-19,9,230.351,58
2019,19-May-19,10,194.749,56
2019,19-May-19,11,222.17,59
2019,19-May-19,12,218.028,57
2019,19-May-19,13,167.278,62
2019,19-May-19,14,155.666,63
2019,19-May-19,15,153.763,62
2019,19-May-19,16,175.061,58
2019,19-May-19,17,196.659,64
2019,19-May-19,18,205.574,62
2019,19-May-19,19,215.693,60
2019,19-May-19,20,243.459,57
2019,19-May-19,21,250.876,59
2019,19-May-19,22,277.124,60
2019,19-May-19,23,307.871,58
2019,19-May-19,24,342.603,61
2019,20-May-19,1,396.468,60
2019,20-May-19,2,404.621,60
2019,20-May-19,3,344.694,61
2019,20-May-19,4,297.971,60
2019,20-May-19,5,290.97,58
2019,20-May-19,6,320.723,60
2019,20-May-19,7,409.84,61
2019,20-May-19,8,353.735,60
2019,20-May-19,9,313.47,61
2019,20-May-19,10,301.302,58
2019,20-May-19,11,219.353,58
2019,20-May-19,12,200.627,54
2019,20-May-19,13,222.584,57
2019,20-May-19,14,267.481,60
2019,20-May-19,15,331.206,59
2019,20-May-19,16,399.115,63
2019,20-May-19,17,437.048,67
2019,20-May-19,18,429.376,65
2019,20-May-19,19,328.445,62
2019,20-May-19,20,340.71,56
2019,20-May-19,21,393.986,53
2019,20-May-19,22,497.849,53
2019,20-May-19,23,529.052,55
2019,20-May-19,24,486.211,55
2019,21-May-19,1,547.286,54
2019,21-May-19,2,525.076,57
2019,21-May-19,3,591.616,57
2019,21-May-19,4,572.42,58
2019,21-May-19,5,569.067,57
2019,21-May-19,6,626.471,62
2019,21-May-19,7,655.982,61
2019,21-May-19,8,775.104,64
2019,21-May-19,9,827.127,67
2019,21-May-19,10,845.099,65
2019,21-May-19,11,814.406,64
2019,21-May-19,12,840.363,63
2019,21-May-19,13,841.72,63
2019,21-May-19,14,820.613,67
2019,21-May-19,15,821.796,64
2019,21-May-19,16,842.226,67
2019,21-May-19,17,853.446,68
2019,21-May-19,18,873.309,67
2019,21-May-19,19,878.684,65
2019,21-May-19,20,900.046,61
2019,21-May-19,21,867.852,59
2019,21-May-19,22,895.772,58
2019,21-May-19,23,850.976,60
2019,21-May-19,24,834.853,60
2019,22-May-19,1,748.076,61
2019,22-May-19,2,748.475,60
2019,22-May-19,3,743.523,60
2019,22-May-19,4,744.034,58
2019,22-May-19,5,724.167,57
2019,22-May-19,6,727.777,59
2019,22-May-19,7,702.411,57
2019,22-May-19,8,678.11,61
2019,22-May-19,9,659.801,63
2019,22-May-19,10,629.848,61
2019,22-May-19,11,634.917,57
2019,22-May-19,12,596.771,58
2019,22-May-19,13,513.053,58
2019,22-May-19,14,424.047,59
2019,22-May-19,15,366.178,61
2019,22-May-19,16,290.018,57
2019,22-May-19,17,209.685,59
2019,22-May-19,18,147.61,57
2019,22-May-19,19,89.743,55
2019,22-May-19,20,50.449,47
2019,22-May-19,21,42.58,46
2019,22-May-19,22,53.819,40
2019,22-May-19,23,72.542,45
2019,22-May-19,24,71.855,50
2019,23-May-19,1,82.245,49
2019,23-May-19,2,79.473,48
2019,23-May-19,3,93.362,49
2019,23-May-19,4,96.402,51
2019,23-May-19,5,114.998,47
2019,23-May-19,6,124.751,45
2019,23-May-19,7,142.758,51
2019,23-May-19,8,135.837,52
2019,23-May-19,9,120.915,51
2019,23-May-19,10,107.907,49
2019,23-May-19,11,94.166,51
2019,23-May-19,12,100.711,55
2019,23-May-19,13,119.069,56
2019,23-May-19,14,148.356,56
2019,23-May-19,15,203.608,60
2019,23-May-19,16,264.953,67
2019,23-May-19,17,313.671,63
2019,23-May-19,18,409.204,63
2019,23-May-19,19,382.707,64
2019,23-May-19,20,359.367,61
2019,23-May-19,21,354.228,61
2019,23-May-19,22,392.18,61
2019,23-May-19,23,409.803,62
2019,23-May-19,24,436.493,60
2019,24-May-19,1,463.454,61
2019,24-May-19,2,513.184,58
2019,24-May-19,3,536.037,55
2019,24-May-19,4,560.574,59
2019,24-May-19,5,596.731,57
2019,24-May-19,6,657.029,59
2019,24-May-19,7,714.418,65
2019,24-May-19,8,761.383,66
2019,24-May-19,9,766.898,66
2019,24-May-19,10,771.981,64
2019,24-May-19,11,750.371,64
2019,24-May-19,12,743.934,65
2019,24-May-19,13,685.166,64
2019,24-May-19,14,696.818,67
2019,24-May-19,15,640.901,68
2019,24-May-19,16,526.732,68
2019,24-May-19,17,400.834,66
2019,24-May-19,18,280.81,63
2019,24-May-19,19,179.01,61
2019,24-May-19,20,145.911,56
2019,24-May-19,21,189.212,52
2019,24-May-19,22,226.344,52
2019,24-May-19,23,231.935,47
2019,24-May-19,24,255.396,41
2019,25-May-19,1,315.075,34
2019,25-May-19,2,282.159,30
2019,25-May-19,3,319.008,33
2019,25-May-19,4,355.488,48
2019,25-May-19,5,382.834,47
2019,25-May-19,6,358.809,48
2019,25-May-19,7,267.021,46
2019,25-May-19,8,127.013,48
2019,25-May-19,9,38.17,47
2019,25-May-19,10,19.558,41
2019,25-May-19,11,26.864,34
2019,25-May-19,12,31.05,37
2019,25-May-19,13,57.39,51
2019,25-May-19,14,75.146,56
2019,25-May-19,15,119.227,58
2019,25-May-19,16,171.358,59
2019,25-May-19,17,255.469,59
2019,25-May-19,18,335.129,63
2019,25-May-19,19,420.77,60
2019,25-May-19,20,466.652,57
2019,25-May-19,21,583.97,58
2019,25-May-19,22,585.067,59
2019,25-May-19,23,617.521,62
2019,25-May-19,24,607.055,59
2019,26-May-19,1,602.324,60
2019,26-May-19,2,576.63,60
2019,26-May-19,3,547.579,60
2019,26-May-19,4,471.569,59
2019,26-May-19,5,545.659,58
2019,26-May-19,6,516.612,58
2019,26-May-19,7,433.304,57
2019,26-May-19,8,350,58
2019,26-May-19,9,311.189,57
2019,26-May-19,10,227.073,60
2019,26-May-19,11,301.072,60
2019,26-May-19,12,296.578,60
2019,26-May-19,13,369.714,59
2019,26-May-19,14,328.081,52
2019,26-May-19,15,367.045,58
2019,26-May-19,16,460.959,58
2019,26-May-19,17,496.826,57
2019,26-May-19,18,444.137,58
2019,26-May-19,19,355.608,55
2019,26-May-19,20,289.644,56
2019,26-May-19,21,270.023,57
2019,26-May-19,22,287.542,56
2019,26-May-19,23,265.516,55
2019,26-May-19,24,309.722,53
2019,27-May-19,1,378.201,53
2019,27-May-19,2,373.924,53
2019,27-May-19,3,373.424,53
2019,27-May-19,4,342.058,55
2019,27-May-19,5,253.504,54
2019,27-May-19,6,285.869,57
2019,27-May-19,7,285.856,58
2019,27-May-19,8,270.877,58
2019,27-May-19,9,223.025,58
2019,27-May-19,10,160.334,56
2019,27-May-19,11,154.013,56
2019,27-May-19,12,259.343,56
2019,27-May-19,13,375.626,57
2019,27-May-19,14,442.281,56
2019,27-May-19,15,414.793,56
2019,27-May-19,16,492.527,55
2019,27-May-19,17,567.627,55
2019,27-May-19,18,579.881,53
2019,27-May-19,19,572.11,51
2019,27-May-19,20,508.356,49
2019,27-May-19,21,467.865,49
2019,27-May-19,22,434.158,51
2019,27-May-19,23,378.736,48
2019,27-May-19,24,352.981,46
2019,28-May-19,1,262.953,46
2019,28-May-19,2,183.368,49
2019,28-May-19,3,110.784,47
2019,28-May-19,4,70.067,49
2019,28-May-19,5,45.111,43
2019,28-May-19,6,44.919,43
2019,28-May-19,7,56.359,46
2019,28-May-19,8,86.503,48
2019,28-May-19,9,127.24,46
2019,28-May-19,10,144.501,50
2019,28-May-19,11,176.278,56
2019,28-May-19,12,178.275,54
2019,28-May-19,13,220.054,58
2019,28-May-19,14,293.931,58
2019,28-May-19,15,356.393,58
2019,28-May-19,16,392.37,57
2019,28-May-19,17,425.304,58
2019,28-May-19,18,425.409,57
2019,28-May-19,19,405.024,55
2019,28-May-19,20,345.72,54
2019,28-May-19,21,278.953,47
2019,28-May-19,22,214.35,48
2019,28-May-19,23,150.544,51
2019,28-May-19,24,99.29,49
2019,29-May-19,1,110.842,50
2019,29-May-19,2,72.452,49
2019,29-May-19,3,47.432,45
2019,29-May-19,4,52.452,50
2019,29-May-19,5,70.966,52
2019,29-May-19,6,74.897,52
2019,29-May-19,7,72.245,52
2019,29-May-19,8,56.045,39
2019,29-May-19,9,36.693,36
2019,29-May-19,10,25.651,35
2019,29-May-19,11,18.867,29
2019,29-May-19,12,17.581,29
2019,29-May-19,13,11.544,30
2019,29-May-19,14,8.2,27
2019,29-May-19,15,9.55,22
2019,29-May-19,16,11.7,23
2019,29-May-19,17,18.472,32
2019,29-May-19,18,26.15,33
2019,29-May-19,19,48.657,42
2019,29-May-19,20,71.404,45
2019,29-May-19,21,75.709,47
2019,29-May-19,22,103.32,42
2019,29-May-19,23,108.226,36
2019,29-May-19,24,125.117,31
2019,30-May-19,1,130.412,38
2019,30-May-19,2,137.156,34
2019,30-May-19,3,165.362,26
2019,30-May-19,4,193.778,27
2019,30-May-19,5,197.403,25
2019,30-May-19,6,181.273,26
2019,30-May-19,7,123.478,28
2019,30-May-19,8,85.691,24
2019,30-May-19,9,56.786,23
2019,30-May-19,10,52.592,26
2019,30-May-19,11,72.696,26
2019,30-May-19,12,115.771,31
2019,30-May-19,13,162.784,38
2019,30-May-19,14,174.996,50
2019,30-May-19,15,219.654,52
2019,30-May-19,16,251.838,55
2019,30-May-19,17,294.034,52
2019,30-May-19,18,350.368,53
2019,30-May-19,19,380.213,53
2019,30-May-19,20,441.869,51
2019,30-May-19,21,516.063,53
2019,30-May-19,22,506.799,56
2019,30-May-19,23,489.919,57
2019,30-May-19,24,414.335,55
2019,31-May-19,1,428.895,42
2019,31-May-19,2,374.697,41
2019,31-May-19,3,353.08,42
2019,31-May-19,4,346.793,48
2019,31-May-19,5,374.495,52
2019,31-May-19,6,403.252,53
2019,31-May-19,7,341.494,53
2019,31-May-19,8,327.966,52
2019,31-May-19,9,306.57,54
2019,31-May-19,10,309.9,56
2019,31-May-19,11,328.954,55
2019,31-May-19,12,296.926,53
2019,31-May-19,13,228.779,56
2019,31-May-19,14,243.749,56
2019,31-May-19,15,284.457,57
2019,31-May-19,16,284.984,57
2019,31-May-19,17,246.43,58
2019,31-May-19,18,207.665,57
2019,31-May-19,19,165.073,52
2019,31-May-19,20,144.091,47
2019,31-May-19,21,229.608,51
2019,31-May-19,22,245.556,51
2019,31-May-19,23,235.439,51
2019,31-May-19,24,168.844,50
2019,1-Jun-19,1,124.834,41
2019,1-Jun-19,2,85.042,37
2019,1-Jun-19,3,63.526,40
2019,1-Jun-19,4,58.644,37
2019,1-Jun-19,5,38.98,35
2019,1-Jun-19,6,39.781,33
2019,1-Jun-19,7,34.546,30
2019,1-Jun-19,8,15.097,22
2019,1-Jun-19,9,9.961,19
2019,1-Jun-19,10,18.954,24
2019,1-Jun-19,11,24.607,22
2019,1-Jun-19,12,17.486,24
2019,1-Jun-19,13,20.073,25
2019,1-Jun-19,14,25.877,31
2019,1-Jun-19,15,33.484,34
2019,1-Jun-19,16,37.783,48
2019,1-Jun-19,17,48.518,48
2019,1-Jun-19,18,65.012,50
2019,1-Jun-19,19,101.824,47
2019,1-Jun-19,20,152.248,44
2019,1-Jun-19,21,190.243,49
2019,1-Jun-19,22,210.734,47
2019,1-Jun-19,23,196.431,42
2019,1-Jun-19,24,199.02,38
2019,2-Jun-19,1,209.014,34
2019,2-Jun-19,2,228.436,34
2019,2-Jun-19,3,195.221,33
2019,2-Jun-19,4,185.67,32
2019,2-Jun-19,5,181.776,34
2019,2-Jun-19,6,195.802,37
2019,2-Jun-19,7,211.813,36
2019,2-Jun-19,8,171.56,36
2019,2-Jun-19,9,149.766,42
2019,2-Jun-19,10,180.547,31
2019,2-Jun-19,11,178.193,34
2019,2-Jun-19,12,199.863,41
2019,2-Jun-19,13,194.491,47
2019,2-Jun-19,14,186.851,51
2019,2-Jun-19,15,196.073,55
2019,2-Jun-19,16,194.31,57
2019,2-Jun-19,17,153.386,56
2019,2-Jun-19,18,157.93,56
2019,2-Jun-19,19,188.312,51
2019,2-Jun-19,20,211.656,49
2019,2-Jun-19,21,270.424,47
2019,2-Jun-19,22,316.903,49
2019,2-Jun-19,23,345.207,49
2019,2-Jun-19,24,394.237,51
2019,3-Jun-19,1,414.561,52
2019,3-Jun-19,2,397.475,54
2019,3-Jun-19,3,445.808,53
2019,3-Jun-19,4,403.347,53
2019,3-Jun-19,5,331.131,52
2019,3-Jun-19,6,285.979,55
2019,3-Jun-19,7,281.142,54
2019,3-Jun-19,8,214.922,53
2019,3-Jun-19,9,199.307,53
2019,3-Jun-19,10,167.638,52
2019,3-Jun-19,11,171.901,55
2019,3-Jun-19,12,205.919,53
2019,3-Jun-19,13,270.999,61
2019,3-Jun-19,14,415.156,62
2019,3-Jun-19,15,593.78,62
2019,3-Jun-19,16,705.896,62
2019,3-Jun-19,17,797.86,63
2019,3-Jun-19,18,936.32,61
2019,3-Jun-19,19,838.698,61
2019,3-Jun-19,20,771.29,59
2019,3-Jun-19,21,777.261,58
2019,3-Jun-19,22,767.988,57
2019,3-Jun-19,23,750.183,56
2019,3-Jun-19,24,713.908,56
2019,4-Jun-19,1,630.816,56
2019,4-Jun-19,2,596.838,54
2019,4-Jun-19,3,579.266,53
2019,4-Jun-19,4,578.411,51
2019,4-Jun-19,5,569.277,52
2019,4-Jun-19,6,513.229,53
2019,4-Jun-19,7,401.811,52
2019,4-Jun-19,8,421.665,53
2019,4-Jun-19,9,460.157,48
2019,4-Jun-19,10,474.767,49
2019,4-Jun-19,11,513.669,49
2019,4-Jun-19,12,549.938,52
2019,4-Jun-19,13,518.016,55
2019,4-Jun-19,14,516.724,54
2019,4-Jun-19,15,572.353,55
2019,4-Jun-19,16,612.771,59
2019,4-Jun-19,17,584.707,57
2019,4-Jun-19,18,589.292,55
2019,4-Jun-19,19,483.619,55
2019,4-Jun-19,20,314.371,54
2019,4-Jun-19,21,264.204,49
2019,4-Jun-19,22,226.779,47
2019,4-Jun-19,23,259.643,48
2019,4-Jun-19,24,303.928,51
2019,5-Jun-19,1,335.821,50
2019,5-Jun-19,2,322.634,53
2019,5-Jun-19,3,350.022,54
2019,5-Jun-19,4,356.91,58
2019,5-Jun-19,5,284.618,56
2019,5-Jun-19,6,292.961,57
2019,5-Jun-19,7,274.21,57
2019,5-Jun-19,8,228.595,57
2019,5-Jun-19,9,222.757,56
2019,5-Jun-19,10,213.626,53
2019,5-Jun-19,11,190.108,51
2019,5-Jun-19,12,151.447,47
2019,5-Jun-19,13,122.029,48
2019,5-Jun-19,14,121.304,50
2019,5-Jun-19,15,124.482,53
2019,5-Jun-19,16,125.994,53
2019,5-Jun-19,17,133.839,53
2019,5-Jun-19,18,156.946,52
2019,5-Jun-19,19,193.88,49
2019,5-Jun-19,20,172.057,48
2019,5-Jun-19,21,156.291,46
2019,5-Jun-19,22,149.25,48
2019,5-Jun-19,23,148.451,51
2019,5-Jun-19,24,163.547,51
2019,6-Jun-19,1,152.511,51
2019,6-Jun-19,2,164.916,50
2019,6-Jun-19,3,160.571,47
